,date,state,cases,deaths,mental disorder,frequency of mental disorder
330,5/14/2020,District of Columbia,6736,358,Symptoms of Depressive Disorder,25.9
331,5/14/2020,District of Columbia,6736,358,Symptoms of Anxiety Disorder,33.3
332,5/14/2020,District of Columbia,6736,358,Symptoms of Anxiety Disorder or Depressive Disorder,37.3
333,5/14/2020,Florida,43202,1874,Symptoms of Depressive Disorder,24.3
334,5/14/2020,Florida,43202,1874,Symptoms of Anxiety Disorder,28.2
335,5/14/2020,Florida,43202,1874,Symptoms of Anxiety Disorder or Depressive Disorder,33.5
336,5/14/2020,Georgia,34422,1521,Symptoms of Depressive Disorder,24.8
337,5/14/2020,Georgia,34422,1521,Symptoms of Anxiety Disorder,27.6
338,5/14/2020,Georgia,34422,1521,Symptoms of Anxiety Disorder or Depressive Disorder,33.6
339,5/14/2020,Hawaii,627,17,Symptoms of Depressive Disorder,21.3
340,5/14/2020,Hawaii,627,17,Symptoms of Anxiety Disorder,24.1
341,5/14/2020,Hawaii,627,17,Symptoms of Anxiety Disorder or Depressive Disorder,29.1
342,5/14/2020,Idaho,2352,72,Symptoms of Depressive Disorder,18.1
343,5/14/2020,Idaho,2352,72,Symptoms of Anxiety Disorder,24.0
344,5/14/2020,Idaho,2352,72,Symptoms of Anxiety Disorder or Depressive Disorder,27.6
345,5/14/2020,Illinois,88081,3945,Symptoms of Depressive Disorder,24.3
346,5/14/2020,Illinois,88081,3945,Symptoms of Anxiety Disorder,28.5
347,5/14/2020,Illinois,88081,3945,Symptoms of Anxiety Disorder or Depressive Disorder,35.2
348,5/14/2020,Indiana,26627,1646,Symptoms of Depressive Disorder,24.5
349,5/14/2020,Indiana,26627,1646,Symptoms of Anxiety Disorder,32.6
350,5/14/2020,Indiana,26627,1646,Symptoms of Anxiety Disorder or Depressive Disorder,37.3
351,5/14/2020,Iowa,13675,318,Symptoms of Depressive Disorder,18.6
352,5/14/2020,Iowa,13675,318,Symptoms of Anxiety Disorder,19.0
353,5/14/2020,Iowa,13675,318,Symptoms of Anxiety Disorder or Depressive Disorder,23.8
354,5/14/2020,Kansas,7668,181,Symptoms of Depressive Disorder,21.2
355,5/14/2020,Kansas,7668,181,Symptoms of Anxiety Disorder,26.7
356,5/14/2020,Kansas,7668,181,Symptoms of Anxiety Disorder or Depressive Disorder,31.1
357,5/14/2020,Kentucky,7397,341,Symptoms of Depressive Disorder,22.8
358,5/14/2020,Kentucky,7397,341,Symptoms of Anxiety Disorder,27.7
359,5/14/2020,Kentucky,7397,341,Symptoms of Anxiety Disorder or Depressive Disorder,35.5
360,5/14/2020,Louisiana,33555,2417,Symptoms of Depressive Disorder,26.5
361,5/14/2020,Louisiana,33555,2417,Symptoms of Anxiety Disorder,27.9
362,5/14/2020,Louisiana,33555,2417,Symptoms of Anxiety Disorder or Depressive Disorder,34.2
363,5/14/2020,Maine,1565,69,Symptoms of Depressive Disorder,25.6
364,5/14/2020,Maine,1565,69,Symptoms of Anxiety Disorder,30.6
365,5/14/2020,Maine,1565,69,Symptoms of Anxiety Disorder or Depressive Disorder,34.2
366,5/14/2020,Maryland,36021,1866,Symptoms of Depressive Disorder,20.8
367,5/14/2020,Maryland,36021,1866,Symptoms of Anxiety Disorder,28.3
368,5/14/2020,Maryland,36021,1866,Symptoms of Anxiety Disorder or Depressive Disorder,32.7
369,5/14/2020,Massachusetts,82182,5482,Symptoms of Depressive Disorder,22.8
370,5/14/2020,Massachusetts,82182,5482,Symptoms of Anxiety Disorder,27.4
371,5/14/2020,Massachusetts,82182,5482,Symptoms of Anxiety Disorder or Depressive Disorder,32.0
372,5/14/2020,Michigan,49489,4787,Symptoms of Depressive Disorder,27.9
373,5/14/2020,Michigan,49489,4787,Symptoms of Anxiety Disorder,28.5
374,5/14/2020,Michigan,49489,4787,Symptoms of Anxiety Disorder or Depressive Disorder,35.0
375,5/14/2020,Minnesota,13443,672,Symptoms of Depressive Disorder,20.0
376,5/14/2020,Minnesota,13443,672,Symptoms of Anxiety Disorder,27.1
377,5/14/2020,Minnesota,13443,672,Symptoms of Anxiety Disorder or Depressive Disorder,29.7
378,5/14/2020,Mississippi,10483,480,Symptoms of Depressive Disorder,36.4
379,5/14/2020,Mississippi,10483,480,Symptoms of Anxiety Disorder,36.1
380,5/14/2020,Mississippi,10483,480,Symptoms of Anxiety Disorder or Depressive Disorder,44.3
381,5/14/2020,Missouri,10490,564,Symptoms of Depressive Disorder,24.3
382,5/14/2020,Missouri,10490,564,Symptoms of Anxiety Disorder,30.4
383,5/14/2020,Missouri,10490,564,Symptoms of Anxiety Disorder or Depressive Disorder,35.4
384,5/14/2020,Montana,462,16,Symptoms of Depressive Disorder,21.1
385,5/14/2020,Montana,462,16,Symptoms of Anxiety Disorder,25.7
386,5/14/2020,Montana,462,16,Symptoms of Anxiety Disorder or Depressive Disorder,29.7
387,5/14/2020,Nebraska,9411,117,Symptoms of Depressive Disorder,20.4
388,5/14/2020,Nebraska,9411,117,Symptoms of Anxiety Disorder,23.3
389,5/14/2020,Nebraska,9411,117,Symptoms of Anxiety Disorder or Depressive Disorder,26.2
390,5/14/2020,Nevada,6604,339,Symptoms of Depressive Disorder,26.9
391,5/14/2020,Nevada,6604,339,Symptoms of Anxiety Disorder,29.0
392,5/14/2020,Nevada,6604,339,Symptoms of Anxiety Disorder or Depressive Disorder,36.9
393,5/14/2020,New Hampshire,3382,151,Symptoms of Depressive Disorder,20.3
394,5/14/2020,New Hampshire,3382,151,Symptoms of Anxiety Disorder,25.2
395,5/14/2020,New Hampshire,3382,151,Symptoms of Anxiety Disorder or Depressive Disorder,28.8
396,5/14/2020,New Jersey,142704,9946,Symptoms of Depressive Disorder,26.9
397,5/14/2020,New Jersey,142704,9946,Symptoms of Anxiety Disorder,34.4
398,5/14/2020,New Jersey,142704,9946,Symptoms of Anxiety Disorder or Depressive Disorder,39.3
399,5/14/2020,New Mexico,5503,242,Symptoms of Depressive Disorder,28.4
400,5/14/2020,New Mexico,5503,242,Symptoms of Anxiety Disorder,29.6
401,5/14/2020,New Mexico,5503,242,Symptoms of Anxiety Disorder or Depressive Disorder,37.4
402,5/14/2020,New York,348192,27617,Symptoms of Depressive Disorder,23.8
403,5/14/2020,New York,348192,27617,Symptoms of Anxiety Disorder,26.8
404,5/14/2020,New York,348192,27617,Symptoms of Anxiety Disorder or Depressive Disorder,34.9
405,5/14/2020,North Carolina,16593,632,Symptoms of Depressive Disorder,22.6
406,5/14/2020,North Carolina,16593,632,Symptoms of Anxiety Disorder,28.4
407,5/14/2020,North Carolina,16593,632,Symptoms of Anxiety Disorder or Depressive Disorder,32.2
408,5/14/2020,North Dakota,1712,40,Symptoms of Depressive Disorder,22.5
409,5/14/2020,North Dakota,1712,40,Symptoms of Anxiety Disorder,26.2
410,5/14/2020,North Dakota,1712,40,Symptoms of Anxiety Disorder or Depressive Disorder,31.9
411,5/14/2020,Ohio,26363,1534,Symptoms of Depressive Disorder,27.0
412,5/14/2020,Ohio,26363,1534,Symptoms of Anxiety Disorder,26.2
413,5/14/2020,Ohio,26363,1534,Symptoms of Anxiety Disorder or Depressive Disorder,33.9
414,5/14/2020,Oklahoma,4962,284,Symptoms of Depressive Disorder,25.7
415,5/14/2020,Oklahoma,4962,284,Symptoms of Anxiety Disorder,25.2
416,5/14/2020,Oklahoma,4962,284,Symptoms of Anxiety Disorder or Depressive Disorder,29.8
417,5/14/2020,Oregon,3479,137,Symptoms of Depressive Disorder,22.7
418,5/14/2020,Oregon,3479,137,Symptoms of Anxiety Disorder,24.2
419,5/14/2020,Oregon,3479,137,Symptoms of Anxiety Disorder or Depressive Disorder,31.7
420,5/14/2020,Pennsylvania,63158,4298,Symptoms of Depressive Disorder,19.8
421,5/14/2020,Pennsylvania,63158,4298,Symptoms of Anxiety Disorder,25.8
422,5/14/2020,Pennsylvania,63158,4298,Symptoms of Anxiety Disorder or Depressive Disorder,30.0
423,5/14/2020,Rhode Island,12016,468,Symptoms of Depressive Disorder,18.8
424,5/14/2020,Rhode Island,12016,468,Symptoms of Anxiety Disorder,23.9
425,5/14/2020,Rhode Island,12016,468,Symptoms of Anxiety Disorder or Depressive Disorder,26.2
426,5/14/2020,South Carolina,8189,371,Symptoms of Depressive Disorder,25.3
427,5/14/2020,South Carolina,8189,371,Symptoms of Anxiety Disorder,28.5
428,5/14/2020,South Carolina,8189,371,Symptoms of Anxiety Disorder or Depressive Disorder,31.3
429,5/14/2020,South Dakota,3792,43,Symptoms of Depressive Disorder,22.7
430,5/14/2020,South Dakota,3792,43,Symptoms of Anxiety Disorder,22.3
431,5/14/2020,South Dakota,3792,43,Symptoms of Anxiety Disorder or Depressive Disorder,27.8
432,5/14/2020,Tennessee,16588,284,Symptoms of Depressive Disorder,25.6
433,5/14/2020,Tennessee,16588,284,Symptoms of Anxiety Disorder,24.8
434,5/14/2020,Tennessee,16588,284,Symptoms of Anxiety Disorder or Depressive Disorder,32.5
435,5/14/2020,Texas,45169,1256,Symptoms of Depressive Disorder,24.9
436,5/14/2020,Texas,45169,1256,Symptoms of Anxiety Disorder,28.8
437,5/14/2020,Texas,45169,1256,Symptoms of Anxiety Disorder or Depressive Disorder,34.8
438,5/14/2020,Utah,6760,76,Symptoms of Depressive Disorder,21.2
439,5/14/2020,Utah,6760,76,Symptoms of Anxiety Disorder,26.1
440,5/14/2020,Utah,6760,76,Symptoms of Anxiety Disorder or Depressive Disorder,30.3
441,5/14/2020,Vermont,932,53,Symptoms of Depressive Disorder,19.0
442,5/14/2020,Vermont,932,53,Symptoms of Anxiety Disorder,25.8
443,5/14/2020,Vermont,932,53,Symptoms of Anxiety Disorder or Depressive Disorder,29.6
444,5/14/2020,Virginia,27813,955,Symptoms of Depressive Disorder,25.4
445,5/14/2020,Virginia,27813,955,Symptoms of Anxiety Disorder,26.8
446,5/14/2020,Virginia,27813,955,Symptoms of Anxiety Disorder or Depressive Disorder,32.2
447,5/14/2020,Washington,18861,991,Symptoms of Depressive Disorder,23.2
448,5/14/2020,Washington,18861,991,Symptoms of Anxiety Disorder,28.9
449,5/14/2020,Washington,18861,991,Symptoms of Anxiety Disorder or Depressive Disorder,33.0
450,5/14/2020,West Virginia,1435,62,Symptoms of Depressive Disorder,27.0
451,5/14/2020,West Virginia,1435,62,Symptoms of Anxiety Disorder,29.3
452,5/14/2020,West Virginia,1435,62,Symptoms of Anxiety Disorder or Depressive Disorder,34.3
453,5/14/2020,Wisconsin,11449,434,Symptoms of Depressive Disorder,20.3
454,5/14/2020,Wisconsin,11449,434,Symptoms of Anxiety Disorder,23.4
455,5/14/2020,Wisconsin,11449,434,Symptoms of Anxiety Disorder or Depressive Disorder,28.0
456,5/14/2020,Wyoming,701,7,Symptoms of Depressive Disorder,20.7
457,5/14/2020,Wyoming,701,7,Symptoms of Anxiety Disorder,24.1
458,5/14/2020,Wyoming,701,7,Symptoms of Anxiety Disorder or Depressive Disorder,28.0
459,5/21/2020,Alabama,13414,529,Symptoms of Depressive Disorder,20.9
460,5/21/2020,Alabama,13414,529,Symptoms of Anxiety Disorder,25.2
461,5/21/2020,Alabama,13414,529,Symptoms of Anxiety Disorder or Depressive Disorder,28.8
462,5/21/2020,Alaska,402,8,Symptoms of Depressive Disorder,26.8
463,5/21/2020,Alaska,402,8,Symptoms of Anxiety Disorder,31.6
464,5/21/2020,Alaska,402,8,Symptoms of Anxiety Disorder or Depressive Disorder,36.4
465,5/21/2020,Arizona,15315,763,Symptoms of Depressive Disorder,25.1
466,5/21/2020,Arizona,15315,763,Symptoms of Anxiety Disorder,29.3
467,5/21/2020,Arizona,15315,763,Symptoms of Anxiety Disorder or Depressive Disorder,35.5
468,5/21/2020,Arkansas,5458,110,Symptoms of Depressive Disorder,23.8
469,5/21/2020,Arkansas,5458,110,Symptoms of Anxiety Disorder,28.6
470,5/21/2020,Arkansas,5458,110,Symptoms of Anxiety Disorder or Depressive Disorder,33.8
471,5/21/2020,California,88488,3624,Symptoms of Depressive Disorder,26.9
472,5/21/2020,California,88488,3624,Symptoms of Anxiety Disorder,30.4
473,5/21/2020,California,88488,3624,Symptoms of Anxiety Disorder or Depressive Disorder,36.2
474,5/21/2020,Colorado,23161,1310,Symptoms of Depressive Disorder,25.5
475,5/21/2020,Colorado,23161,1310,Symptoms of Anxiety Disorder,28.8
476,5/21/2020,Colorado,23161,1310,Symptoms of Anxiety Disorder or Depressive Disorder,33.5
477,5/21/2020,Connecticut,39208,3582,Symptoms of Depressive Disorder,21.0
478,5/21/2020,Connecticut,39208,3582,Symptoms of Anxiety Disorder,24.7
479,5/21/2020,Connecticut,39208,3582,Symptoms of Anxiety Disorder or Depressive Disorder,28.0
480,5/21/2020,Delaware,8386,317,Symptoms of Depressive Disorder,22.7
481,5/21/2020,Delaware,8386,317,Symptoms of Anxiety Disorder,24.2
482,5/21/2020,Delaware,8386,317,Symptoms of Anxiety Disorder or Depressive Disorder,31.1
483,5/21/2020,District of Columbia,7788,412,Symptoms of Depressive Disorder,20.9
484,5/21/2020,District of Columbia,7788,412,Symptoms of Anxiety Disorder,29.9
485,5/21/2020,District of Columbia,7788,412,Symptoms of Anxiety Disorder or Depressive Disorder,34.2
486,5/21/2020,Florida,48667,2143,Symptoms of Depressive Disorder,28.6
487,5/21/2020,Florida,48667,2143,Symptoms of Anxiety Disorder,34.1
488,5/21/2020,Florida,48667,2143,Symptoms of Anxiety Disorder or Depressive Disorder,39.1
489,5/21/2020,Georgia,38969,1749,Symptoms of Depressive Disorder,27.7
490,5/21/2020,Georgia,38969,1749,Symptoms of Anxiety Disorder,32.6
491,5/21/2020,Georgia,38969,1749,Symptoms of Anxiety Disorder or Depressive Disorder,37.5
492,5/21/2020,Hawaii,637,17,Symptoms of Depressive Disorder,18.5
493,5/21/2020,Hawaii,637,17,Symptoms of Anxiety Disorder,19.6
494,5/21/2020,Hawaii,637,17,Symptoms of Anxiety Disorder or Depressive Disorder,26.6
495,5/21/2020,Idaho,2534,77,Symptoms of Depressive Disorder,18.9
496,5/21/2020,Idaho,2534,77,Symptoms of Anxiety Disorder,22.1
497,5/21/2020,Idaho,2534,77,Symptoms of Anxiety Disorder or Depressive Disorder,24.8
498,5/21/2020,Illinois,102995,4634,Symptoms of Depressive Disorder,24.2
499,5/21/2020,Illinois,102995,4634,Symptoms of Anxiety Disorder,30.3
500,5/21/2020,Illinois,102995,4634,Symptoms of Anxiety Disorder or Depressive Disorder,35.6
501,5/21/2020,Indiana,30673,1913,Symptoms of Depressive Disorder,24.8
502,5/21/2020,Indiana,30673,1913,Symptoms of Anxiety Disorder,30.5
503,5/21/2020,Indiana,30673,1913,Symptoms of Anxiety Disorder or Depressive Disorder,35.2
504,5/21/2020,Iowa,16170,414,Symptoms of Depressive Disorder,17.6
505,5/21/2020,Iowa,16170,414,Symptoms of Anxiety Disorder,20.6
506,5/21/2020,Iowa,16170,414,Symptoms of Anxiety Disorder or Depressive Disorder,25.9
507,5/21/2020,Kansas,8771,199,Symptoms of Depressive Disorder,25.2
508,5/21/2020,Kansas,8771,199,Symptoms of Anxiety Disorder,30.1
509,5/21/2020,Kansas,8771,199,Symptoms of Anxiety Disorder or Depressive Disorder,33.2
510,5/21/2020,Kentucky,8475,393,Symptoms of Depressive Disorder,23.2
511,5/21/2020,Kentucky,8475,393,Symptoms of Anxiety Disorder,30.8
512,5/21/2020,Kentucky,8475,393,Symptoms of Anxiety Disorder or Depressive Disorder,34.7
513,5/21/2020,Louisiana,36627,2629,Symptoms of Depressive Disorder,31.1
514,5/21/2020,Louisiana,36627,2629,Symptoms of Anxiety Disorder,36.0
515,5/21/2020,Louisiana,36627,2629,Symptoms of Anxiety Disorder or Depressive Disorder,41.4
516,5/21/2020,Maine,1877,73,Symptoms of Depressive Disorder,18.5
517,5/21/2020,Maine,1877,73,Symptoms of Anxiety Disorder,24.5
518,5/21/2020,Maine,1877,73,Symptoms of Anxiety Disorder or Depressive Disorder,27.8
519,5/21/2020,Maryland,43645,2159,Symptoms of Depressive Disorder,22.9
520,5/21/2020,Maryland,43645,2159,Symptoms of Anxiety Disorder,25.8
521,5/21/2020,Maryland,43645,2159,Symptoms of Anxiety Disorder or Depressive Disorder,31.6
522,5/21/2020,Massachusetts,90084,6148,Symptoms of Depressive Disorder,20.3
523,5/21/2020,Massachusetts,90084,6148,Symptoms of Anxiety Disorder,25.5
524,5/21/2020,Massachusetts,90084,6148,Symptoms of Anxiety Disorder or Depressive Disorder,29.5
525,5/21/2020,Michigan,53468,5129,Symptoms of Depressive Disorder,25.1
526,5/21/2020,Michigan,53468,5129,Symptoms of Anxiety Disorder,27.5
527,5/21/2020,Michigan,53468,5129,Symptoms of Anxiety Disorder or Depressive Disorder,32.8
528,5/21/2020,Minnesota,18209,818,Symptoms of Depressive Disorder,17.7
529,5/21/2020,Minnesota,18209,818,Symptoms of Anxiety Disorder,22.8
530,5/21/2020,Minnesota,18209,818,Symptoms of Anxiety Disorder or Depressive Disorder,26.1
531,5/21/2020,Mississippi,12222,580,Symptoms of Depressive Disorder,27.7
532,5/21/2020,Mississippi,12222,580,Symptoms of Anxiety Disorder,31.9
533,5/21/2020,Mississippi,12222,580,Symptoms of Anxiety Disorder or Depressive Disorder,37.8
534,5/21/2020,Missouri,11657,670,Symptoms of Depressive Disorder,24.3
535,5/21/2020,Missouri,11657,670,Symptoms of Anxiety Disorder,29.0
536,5/21/2020,Missouri,11657,670,Symptoms of Anxiety Disorder or Depressive Disorder,32.9
537,5/21/2020,Montana,479,16,Symptoms of Depressive Disorder,22.2
538,5/21/2020,Montana,479,16,Symptoms of Anxiety Disorder,24.3
539,5/21/2020,Montana,479,16,Symptoms of Anxiety Disorder or Depressive Disorder,30.7
540,5/21/2020,Nebraska,11423,148,Symptoms of Depressive Disorder,17.2
541,5/21/2020,Nebraska,11423,148,Symptoms of Anxiety Disorder,22.6
542,5/21/2020,Nebraska,11423,148,Symptoms of Anxiety Disorder or Depressive Disorder,28.1
543,5/21/2020,Nevada,7404,381,Symptoms of Depressive Disorder,27.1
544,5/21/2020,Nevada,7404,381,Symptoms of Anxiety Disorder,35.6
545,5/21/2020,Nevada,7404,381,Symptoms of Anxiety Disorder or Depressive Disorder,40.7
546,5/21/2020,New Hampshire,3935,199,Symptoms of Depressive Disorder,22.2
547,5/21/2020,New Hampshire,3935,199,Symptoms of Anxiety Disorder,24.6
548,5/21/2020,New Hampshire,3935,199,Symptoms of Anxiety Disorder or Depressive Disorder,31.1
549,5/21/2020,New Jersey,151472,10843,Symptoms of Depressive Disorder,22.9
550,5/21/2020,New Jersey,151472,10843,Symptoms of Anxiety Disorder,26.2
551,5/21/2020,New Jersey,151472,10843,Symptoms of Anxiety Disorder or Depressive Disorder,31.1
552,5/21/2020,New Mexico,6472,294,Symptoms of Depressive Disorder,28.7
553,5/21/2020,New Mexico,6472,294,Symptoms of Anxiety Disorder,35.4
554,5/21/2020,New Mexico,6472,294,Symptoms of Anxiety Disorder or Depressive Disorder,39.1
555,5/21/2020,New York,361313,28663,Symptoms of Depressive Disorder,23.7
556,5/21/2020,New York,361313,28663,Symptoms of Anxiety Disorder,30.6
557,5/21/2020,New York,361313,28663,Symptoms of Anxiety Disorder or Depressive Disorder,34.4
558,5/21/2020,North Carolina,20934,734,Symptoms of Depressive Disorder,22.1
559,5/21/2020,North Carolina,20934,734,Symptoms of Anxiety Disorder,27.5
560,5/21/2020,North Carolina,20934,734,Symptoms of Anxiety Disorder or Depressive Disorder,32.3
561,5/21/2020,North Dakota,2229,51,Symptoms of Depressive Disorder,19.8
562,5/21/2020,North Dakota,2229,51,Symptoms of Anxiety Disorder,22.1
563,5/21/2020,North Dakota,2229,51,Symptoms of Anxiety Disorder or Depressive Disorder,28.1
564,5/21/2020,Ohio,30168,1836,Symptoms of Depressive Disorder,27.4
565,5/21/2020,Ohio,30168,1836,Symptoms of Anxiety Disorder,29.8
566,5/21/2020,Ohio,30168,1836,Symptoms of Anxiety Disorder or Depressive Disorder,34.6
567,5/21/2020,Oklahoma,5680,304,Symptoms of Depressive Disorder,27.5
568,5/21/2020,Oklahoma,5680,304,Symptoms of Anxiety Disorder,27.3
569,5/21/2020,Oklahoma,5680,304,Symptoms of Anxiety Disorder or Depressive Disorder,32.8
570,5/21/2020,Oregon,3817,145,Symptoms of Depressive Disorder,24.2
571,5/21/2020,Oregon,3817,145,Symptoms of Anxiety Disorder,32.1
572,5/21/2020,Oregon,3817,145,Symptoms of Anxiety Disorder or Depressive Disorder,35.3
573,5/21/2020,Pennsylvania,69252,4887,Symptoms of Depressive Disorder,25.9
574,5/21/2020,Pennsylvania,69252,4887,Symptoms of Anxiety Disorder,28.0
575,5/21/2020,Pennsylvania,69252,4887,Symptoms of Anxiety Disorder or Depressive Disorder,33.9
576,5/21/2020,Rhode Island,13571,556,Symptoms of Depressive Disorder,21.4
577,5/21/2020,Rhode Island,13571,556,Symptoms of Anxiety Disorder,30.6
578,5/21/2020,Rhode Island,13571,556,Symptoms of Anxiety Disorder or Depressive Disorder,33.8
579,5/21/2020,South Carolina,9379,416,Symptoms of Depressive Disorder,21.7
580,5/21/2020,South Carolina,9379,416,Symptoms of Anxiety Disorder,27.0
581,5/21/2020,South Carolina,9379,416,Symptoms of Anxiety Disorder or Depressive Disorder,32.2
582,5/21/2020,South Dakota,4177,47,Symptoms of Depressive Disorder,25.8
583,5/21/2020,South Dakota,4177,47,Symptoms of Anxiety Disorder,30.4
584,5/21/2020,South Dakota,4177,47,Symptoms of Anxiety Disorder or Depressive Disorder,36.3
585,5/21/2020,Tennessee,18970,313,Symptoms of Depressive Disorder,22.5
586,5/21/2020,Tennessee,18970,313,Symptoms of Anxiety Disorder,29.6
587,5/21/2020,Tennessee,18970,313,Symptoms of Anxiety Disorder or Depressive Disorder,33.1
588,5/21/2020,Texas,53441,1480,Symptoms of Depressive Disorder,28.8
